pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
2668668,0,192.168.100.147,30868,192.168.100.3,80,40051,0.452873,84,3.98176,4,4.346578,100,0,0.840383,4.984861,1,1,0
2302020,1,192.168.100.147,62655,192.168.100.3,80,126480,1.408895,100,0,3,1.990847,100,0,0.325979,3.056103,1,1,1
336390,1,192.168.100.149,16866,192.168.100.5,80,72760,0,100,0,3,0,100,0,0.093524,0,1,0,1
2722121,0,192.168.100.150,9678,192.168.100.3,80,93504,1.657993,100,0,4,2.023908,100,0,0.33441,4.061172,1,1,0
1874227,1,192.168.100.149,56138,192.168.100.3,80,222986,0,55,0,3,0,100,0,0,0,1,1,1
1295230,0,192.168.100.150,63734,192.168.100.3,80,153641,1.766185,85,0,4,3.093451,85,0,0.461695,4.92203,1,0,0
1733735,1,192.168.100.148,25828,192.168.100.3,80,82494,0,82,0,3,0,100,0,0.097889,0,1,1,1
1982993,1,192.168.100.150,44307,192.168.100.3,80,69599,1.920689,83,0,1,2.714217,100,0,0.276191,4.162631,1,1,1
1193196,0,192.168.100.147,8545,192.168.100.7,80,51607,0.409398,100,2.857804,4,3.527249,100,0,0.217427,3.970791,1,0,0
1504757,0,192.168.100.148,58257,192.168.100.6,80,101014,1.745472,86,0,4,3.022773,86,0,0.247704,4.062681,1,0,0
2809732,0,192.168.100.149,33587,192.168.100.3,80,181115,1.860357,43,0,4,2.627692,100,0,0.417907,4.054752,1,1,0
2729454,0,192.168.100.150,11534,192.168.100.3,80,100837,1.913046,93,0,4,1.352728,100,0,0.310574,4.058183,1,1,0
3544014,0,192.168.100.147,39455,192.168.100.3,80,128933,1.877136,100,0.98414,4,3.638758,100,0,1.005606,4.980744,1,1,0
499702,1,192.168.100.150,4181,192.168.100.3,80,236075,0,100,0.144751,1,0.144751,100,0,6.908415,0.144751,1,0,1
3571024,0,192.168.100.147,47741,192.168.100.3,80,155943,1.882836,100,0.976097,4,3.638813,100,0,1.005998,4.977711,1,1,0
1932322,1,192.168.100.148,50520,192.168.100.3,80,18925,1.643142,100,0,3,2.322023,100,0,0.220162,3.560699,1,1,1
2972597,0,192.168.100.149,29378,192.168.100.3,80,81819,0.950965,18,2.036483,4,3.381331,100,0,0.493132,4.05976,1,1,0
2659270,0,192.168.100.147,26057,192.168.100.3,80,30653,0.45408,97,3.985435,4,4.342158,100,0,0.839655,4.98295,1,1,0
3482120,0,192.168.100.147,8174,192.168.100.3,80,67039,1.350647,100,2.100953,4,4.010827,100,0,0.996802,4.991391,1,1,0
846941,0,192.168.100.148,56680,192.168.100.6,80,229664,1.798659,100,0,4,2.993511,100,0,0.262071,4.804796,1,0,0
1872606,1,192.168.100.147,63308,192.168.100.3,80,221365,0,21,0,3,0,100,0,0,0,1,1,1
2235947,1,192.168.100.149,16307,192.168.100.3,80,60406,1.575227,100,0,1,1.208806,100,0,0.280783,3.433733,1,1,1
3368608,0,192.168.100.149,6272,192.168.100.3,80,215680,1.95292,100,0,4,2.76183,100,0,0.484564,4.151062,1,1,0
2001144,1,192.168.100.147,34925,192.168.100.3,80,87750,0.2381,100,3.068152,3,3.386911,100,0,0.294507,3.640261,1,1,1
2400779,1,192.168.100.149,54208,192.168.100.3,80,225239,0.087085,58,3.464391,3,3.551476,100,0,0.282178,3.638562,1,1,1
119092,1,192.168.100.149,23985,192.168.100.5,80,117615,0,36,0,3,0,36,0,0.10742,0,1,0,1
3433388,0,192.168.100.148,33455,192.168.100.3,80,18307,0.64654,97,2.754628,4,3.66846,100,0,0.728708,4.151911,1,1,0
902274,0,192.168.100.147,36932,192.168.100.7,80,22840,0.451291,100,1.374025,4,2.382688,100,0,0.404604,2.60476,1,0,0
1405272,0,192.168.100.147,47780,192.168.100.7,80,1526,1.782643,100,0,4,2.183268,100,0,0.250048,3.646903,1,0,0
1490519,0,192.168.100.147,42580,192.168.100.7,80,86776,1.576114,38,0,4,2.729837,38,0,0.246108,3.652069,1,0,0
973599,0,192.168.100.147,50609,192.168.100.7,80,94165,0.43095,100,1.429252,4,2.392538,100,0,0.404116,2.599751,1,0,0
2067816,1,192.168.100.150,47487,192.168.100.3,80,154422,0.007852,100,4.030952,3,4.038804,100,0,0.208245,4.046655,1,1,1
2478273,1,192.168.100.147,59879,192.168.100.3,80,40585,1.114986,100,0,1,0.93774,100,0,0.119029,2.504459,1,1,1
1181781,0,192.168.100.150,36617,192.168.100.3,80,40192,1.729842,100,0,4,3.498463,100,0,0.459291,4.899731,1,0,0
3459358,0,192.168.100.148,42979,192.168.100.3,80,44277,0.660436,100,2.725323,4,3.658741,100,0,0.730481,4.153966,1,1,0
3328220,0,192.168.100.148,17119,192.168.100.3,80,175292,0.645793,100,2.767569,4,3.679972,100,0,0.725614,4.170963,1,1,0
868806,0,192.168.100.149,58578,192.168.100.5,80,251529,0.290237,6,4.10272,4,4.352314,6,0,0.232919,4.759302,1,0,0
500539,1,192.168.100.150,5043,192.168.100.3,80,236912,0,100,0.152729,1,0.152729,100,0,6.547545,0.152729,1,0,1
2284514,1,192.168.100.147,59196,192.168.100.3,80,108974,0.131783,100,2.904841,1,3.08761,100,0.163284,0.49275,3.210558,1,1,1
3254289,0,192.168.100.150,52951,192.168.100.3,80,101361,0.968282,100,2.03293,4,3.402145,100,0,0.490751,4.103878,1,1,0
2620181,1,192.168.100.148,41825,192.168.100.3,80,182494,0.127774,100,0,1,0.09035,100,0,0.087252,0.271049,1,1,1
504144,1,192.168.100.150,8627,192.168.100.3,80,240517,0,100,0.164141,1,0.164141,100,0,6.092323,0.164141,1,0,1
1297694,0,192.168.100.147,56947,192.168.100.7,80,156105,1.806793,100,0,4,1.474855,100,0,0.200117,3.752385,1,0,0
1927872,1,192.168.100.147,11701,192.168.100.3,80,14471,1.478486,100,0.188069,1,2.728463,100,0.115965,0.463859,3.849319,1,1,1
293446,1,192.168.100.147,56882,192.168.100.7,80,29816,0,100,0,3,0,100,0,0.11972,0,1,0,1
1255193,0,192.168.100.147,42210,192.168.100.7,80,113604,1.817648,100,0,4,2.223709,100,0,0.212159,3.861313,1,0,0
3409830,0,192.168.100.150,33146,192.168.100.3,80,256902,1.665254,100,0,4,2.052428,100,0,0.408919,4.078773,1,1,0
112741,1,192.168.100.150,17500,192.168.100.3,80,111264,0.034599,44,0.080536,1,0.115136,44,0.037737,0.11321,0.149735,1,0,1
478493,1,192.168.100.150,48523,192.168.100.3,80,214864,0.019685,100,0.115644,1,0.135329,100,0.035919,0.107757,0.155014,1,0,1
712359,0,192.168.100.150,21683,192.168.100.3,80,95082,1.879563,84,0,4,3.74088,84,0,0.390337,4.998495,1,0,0
311785,1,192.168.100.148,56433,192.168.100.6,80,48155,0.010887,100,0,1,0.00879,100,0.053085,0.164719,0.024547,1,0,1
3643528,1,192.168.100.150,49654,192.168.100.3,6689,20212,0,100,4.00E-06,1,4.00E-06,100,0,0,4.00E-06,1,2,2
3488112,0,192.168.100.148,49361,192.168.100.3,80,73031,0.700718,51,2.63671,4,3.627241,100,0,0.73545,4.147865,1,1,0
2778973,0,192.168.100.148,48204,192.168.100.3,80,150356,1.415069,79,1.37412,4,3.36091,100,0,0.623058,4.56197,1,1,0
41931,1,192.168.100.149,3100,192.168.100.5,80,40454,0,100,0,3,0,100,0,0.103734,0,1,0,1
874586,0,192.168.100.149,63255,192.168.100.5,80,257311,0.10321,100,4.107095,4,4.21664,100,0,0.237275,4.354925,1,0,0
1284963,0,192.168.100.148,48220,192.168.100.6,80,143374,2.025291,100,0,4,1.653191,100,0,0.188952,4.207877,1,0,0
1228475,0,192.168.100.150,46038,192.168.100.3,80,86886,1.834665,93,0,4,3.242345,93,0,0.460641,4.957154,1,0,0
1135,1,192.168.100.149,53136,192.168.100.3,80,1143,0.000148,83,0,1,0.000104,83,0.594135,0.237468,0.000313,1,0,HTTP
2700550,0,192.168.100.150,4037,192.168.100.3,80,71933,1.906195,88,0,4,2.695687,100,0,0.396294,4.061489,1,1,0
1440110,0,192.168.100.148,48373,192.168.100.6,80,36367,1.745794,59,0,4,3.023594,59,0,0.247745,4.059207,1,0,0
3639105,2,192.168.100.5,0x0303,192.168.100.148,0xe703,15537,0,42,0,5,0,11,0,0.001431,0,1,2,2
2074590,1,192.168.100.149,61061,192.168.100.3,80,161196,0.211599,100,3.62828,1,3.872621,100,0,0.317915,4.144406,1,1,1
120465,1,192.168.100.149,24448,192.168.100.5,80,118988,0.03159,94,0,3,0.018238,94,0,0.107531,0.072954,1,0,1
1479808,0,192.168.100.150,18552,192.168.100.3,80,76065,1.925441,100,0,4,3.849551,100,0,0.580136,4.908622,1,0,0
654981,0,192.168.100.150,2298,192.168.100.3,80,37704,1.784111,99,0,4,3.324065,99,0,0.382185,4.712435,1,0,0
3384154,0,192.168.100.150,21271,192.168.100.3,80,231226,1.921318,56,0,4,2.717126,100,0,0.490801,4.086415,1,1,0
843920,0,192.168.100.150,891,192.168.100.3,80,226643,0.659776,35,3.073866,4,4.204195,35,0,0.425757,4.732257,1,0,0
1167238,0,192.168.100.150,30802,192.168.100.3,80,25649,1.684947,100,0,4,3.464336,100,0,0.458419,4.884587,1,0,0
2704275,0,192.168.100.150,5052,192.168.100.3,80,75658,1.905897,100,0,4,2.69527,100,0,0.397127,4.060418,1,1,0
2833630,0,192.168.100.148,65301,192.168.100.3,80,205013,0.348845,73,4.136772,4,4.485614,100,0,0.59669,4.834456,1,1,0
1642662,0,192.168.100.147,23427,192.168.100.7,80,238920,1.570785,100,0,4,2.720574,100,0,0.290951,3.639272,1,0,0
994420,0,192.168.100.149,23632,192.168.100.5,80,114986,1.782094,100,0,4,3.086243,100,0,0.230687,4.155631,1,0,0
1838513,1,192.168.100.150,42722,192.168.100.3,80,187272,0,51,0,3,0,100,0,0,0,1,1,1
172370,1,192.168.100.147,61446,192.168.100.7,80,170893,0,100,0,3,0,100,0,0.123932,0,1,0,1
1237482,0,192.168.100.147,33313,192.168.100.7,80,95893,1.815357,100,0,4,2.221565,100,0,0.214709,3.835244,1,0,0
270867,1,192.168.100.149,57968,192.168.100.5,80,7237,1.989995,100,0,3,1.148924,100,0,0.135754,4.595696,1,0,1
616011,1,192.168.100.150,11848,192.168.100.3,80,90230,0.034518,44,0.105838,1,0.142637,44,0.040183,0.100458,0.188815,1,0,1
528914,1,192.168.100.150,60974,192.168.100.3,80,3132,0.037141,72,0.095881,1,0.140011,72,0.040452,0.101129,0.186745,1,0,1
2408455,1,192.168.100.150,61023,192.168.100.3,80,232915,0.137934,75,3.717447,1,3.855381,100,0,0.344518,3.993316,1,1,1
529465,1,192.168.100.150,61107,192.168.100.3,80,3683,0.016603,100,0.13187,1,0.148116,100,0.040409,0.101022,0.17092,1,0,1
3597574,1,192.168.100.148,50919,192.168.100.3,5004,2393,0,100,0.000125,1,0.000125,100,0,0,0.000125,1,2,2
3081211,0,192.168.100.150,47517,192.168.100.3,80,190433,1.900907,35,0,4,2.688289,100,0,0.494505,4.033013,1,1,0
2449999,1,192.168.100.148,47101,192.168.100.3,80,12310,1.076523,42,0,1,0.889082,100,0,0.105178,2.403904,1,1,1
298598,1,192.168.100.150,33400,192.168.100.3,80,34968,0.00169,95,0.144948,1,0.146639,95,0.034514,0.103541,0.148329,1,0,1
176950,1,192.168.100.148,51397,192.168.100.6,80,175473,0.01575,100,0,1,0.013777,100,0.042361,0.126966,0.038347,1,0,1
3110124,0,192.168.100.148,46024,192.168.100.3,80,219346,1.280591,66,1.391174,4,3.202164,100,0,0.647871,4.117865,1,1,0
2722411,0,192.168.100.148,34019,192.168.100.3,80,93794,0.385938,100,3.31637,4,3.862134,100,0,0.613861,4.140461,1,1,0
158499,1,192.168.100.150,26735,192.168.100.3,80,157022,0.046361,5,0.082018,1,0.128379,5,0.036003,0.108008,0.17474,1,0,1
1943914,1,192.168.100.147,15991,192.168.100.3,80,30517,0.325762,55,2.930472,3,3.387233,100,0,0.294895,3.667634,1,1,1
305003,1,192.168.100.147,60759,192.168.100.7,80,41373,0,51,0,3,0,51,0,0.117734,0,1,0,1
2216785,1,192.168.100.149,8930,192.168.100.3,80,41244,1.736908,100,0,1,2.454523,100,0,0.353366,3.764019,1,1,1
1267385,0,192.168.100.150,55397,192.168.100.3,80,125796,1.793737,100,0,4,3.164517,100,0,0.461399,4.918139,1,0,0
494810,1,192.168.100.150,64841,192.168.100.3,80,231183,0,100,0.179526,1,0.179526,100,0,5.570224,0.179526,1,0,1
1590811,0,192.168.100.148,27704,192.168.100.6,80,187068,0.027219,100,3.986982,4,4.02484,100,0,0.247871,4.049879,1,0,0
3082087,0,192.168.100.150,47625,192.168.100.3,80,191309,1.897403,97,0,4,2.683332,100,0,0.49451,4.025638,1,1,0
77440,1,192.168.100.149,12772,192.168.100.5,80,75963,0,83,0,3,0,83,0,0.104762,0,1,0,1
895966,0,192.168.100.148,3046,192.168.100.6,80,16532,1.433001,100,0,4,2.865966,100,0,0.280342,3.587928,1,0,0
2912830,0,192.168.100.149,12243,192.168.100.3,80,22052,0.950854,62,2.041854,4,3.386561,100,0,0.492909,4.061697,1,1,0
1891267,1,192.168.100.149,61288,192.168.100.3,80,240026,0,64,0,3,0,100,0,0,0,1,1,1
586120,1,192.168.100.147,24253,192.168.100.7,80,60339,0,100,0,3,0,100,0,0.070308,0,1,0,1
3385681,0,192.168.100.149,15987,192.168.100.3,80,232753,1.933971,20,0,4,2.734541,100,0,0.484655,4.147461,1,1,0
2553827,1,192.168.100.149,44286,192.168.100.3,80,116140,0.095099,76,0,3,0.054905,100,0,0.090202,0.219621,1,1,1
1050250,0,192.168.100.147,64484,192.168.100.7,80,170816,0.024911,50,2.547607,4,2.589878,50,0,0.386358,2.616797,1,0,0
3266116,0,192.168.100.148,58973,192.168.100.3,80,113188,0.645497,76,2.773739,4,3.68618,100,0,0.72431,4.166686,1,1,0
1792585,1,192.168.100.148,39614,192.168.100.3,80,141344,0,100,0,3,0,100,0,0.104791,0,1,1,1
2782486,0,192.168.100.147,65311,192.168.100.3,80,153869,0.709706,73,3.002555,4,3.918435,100,0,0.872525,4.731897,1,1,0
306764,1,192.168.100.147,61046,192.168.100.7,80,43134,0,67,0,3,0,67,0,0.117537,0,1,0,1
3381243,0,192.168.100.149,13661,192.168.100.3,80,228315,1.936247,64,0,4,2.737796,100,0,0.484668,4.150706,1,1,0
2678698,0,192.168.100.148,18913,192.168.100.3,80,50081,0.300743,81,3.500028,4,3.92525,100,0,0.601727,4.145688,1,1,0
3506225,0,192.168.100.148,51416,192.168.100.3,80,91144,0.714386,100,2.607389,4,3.617305,100,0,0.737063,4.146186,1,1,0
4357,1,192.168.100.147,5425,192.168.100.7,80,2880,0,100,0,3,0,100,0,0.130731,0,1,0,1
3514645,0,192.168.100.147,26957,192.168.100.3,80,99564,0.706918,100,3.461243,4,4.460626,100,0,0.843854,4.98336,1,1,0
1425197,0,192.168.100.150,35177,192.168.100.3,80,21454,1.226243,83,1.732074,4,4.18449,83,0,0.586831,4.812229,1,0,0
2902641,0,192.168.100.149,9100,192.168.100.3,80,11863,0.951292,100,2.039861,4,3.385191,100,0,0.493035,4.058578,1,1,0
3280153,0,192.168.100.147,34712,192.168.100.3,80,127225,0.820919,100,2.984598,4,3.989527,100,0,1.002355,4.995432,1,1,0
1234249,0,192.168.100.147,31424,192.168.100.7,80,92660,1.81344,53,0,4,2.219151,53,0,0.21496,3.83313,1,0,0
3142825,0,192.168.100.150,6614,192.168.100.3,80,252047,1.899798,100,0,4,2.686721,100,0,0.494647,4.031618,1,1,0
2044668,1,192.168.100.148,17784,192.168.100.3,80,131274,0.463955,45,3.368467,1,3.764709,100,0,0.339097,4.415739,1,1,1
2571369,1,192.168.100.147,32438,192.168.100.3,80,133682,0,100,0,3,0,100,0,0.071201,0,1,1,1
2690464,0,192.168.100.147,41835,192.168.100.3,80,61847,0.045057,43,3.986668,4,4.025045,100,0,0.833305,4.088287,1,1,0
2737704,0,192.168.100.150,13640,192.168.100.3,80,109087,2.08808,100,0,4,2.927715,100,0,0.390053,4.725459,1,1,0
801335,0,192.168.100.148,45863,192.168.100.6,80,184058,1.578197,100,0,4,2.731495,100,0,0.24926,3.741096,1,0,0
486295,1,192.168.100.150,56309,192.168.100.3,80,222668,0.023008,100,0.132845,1,0.155853,100,0.036947,0.11084,0.178861,1,0,1
233803,1,192.168.100.150,46984,192.168.100.3,80,232326,0,77,0.222366,1,0.222366,77,0,4.49709,0.222366,1,0,1
2240064,1,192.168.100.148,61035,192.168.100.3,80,64523,1.565221,59,0,3,2.200485,100,0,0.307855,3.508749,1,1,1
372239,1,192.168.100.148,4990,192.168.100.6,80,108609,0.042564,72,0,1,0.021282,72,0,0.159119,0.106409,1,0,1
1550370,0,192.168.100.148,4133,192.168.100.6,80,146627,1.741083,100,0,4,3.01544,100,0,0.24563,4.046739,1,0,0
1647786,0,192.168.100.149,26016,192.168.100.5,80,244044,1.705114,48,0,4,2.810648,48,0,0.279187,4.602176,1,0,0
2358604,1,192.168.100.150,2145,192.168.100.3,80,183064,1.748209,100,0.158523,1,2.629657,100,0.084361,0.421807,3.932111,1,1,1
1169368,0,192.168.100.147,480,192.168.100.7,80,27779,0.843344,100,1.947206,4,3.355064,100,0,0.21781,4.191432,1,0,0
2398353,1,192.168.100.149,53603,192.168.100.3,80,222813,0.08654,61,3.445054,3,3.531595,100,0,0.282867,3.618135,1,1,1
1706657,1,192.168.100.149,10865,192.168.100.3,80,55416,0.046099,48,0,1,0.046099,100,0,0.189583,0.092197,1,1,1
556748,1,192.168.100.148,56725,192.168.100.6,80,30966,0,54,0,3,0,54,0,0.053247,0,1,0,1
2699418,0,192.168.100.149,3367,192.168.100.3,80,70801,1.920843,100,0,4,2.716453,100,0,0.394029,4.085562,1,1,0
1879851,1,192.168.100.149,57624,192.168.100.3,80,228610,0,76,0,3,0,100,0,0,0,1,1,1
2622292,1,192.168.100.150,41498,192.168.100.3,80,184605,0.120406,95,0,1,0.098305,100,0.062745,0.151133,0.247887,1,1,1
2349469,1,192.168.100.147,16735,192.168.100.3,80,173929,1.449516,100,0,3,2.049865,100,0,0.322159,3.088383,1,1,1
1241236,0,192.168.100.147,35549,192.168.100.7,80,99647,1.81768,100,0,4,2.224198,100,0,0.214117,3.846539,1,0,0
1918059,1,192.168.100.150,12069,192.168.100.3,80,4658,1.996033,62,0,3,1.411408,81,0,0.193755,4.234225,1,1,1
3434680,0,192.168.100.150,59562,192.168.100.3,80,19599,0.973379,100,2.006497,4,3.383056,100,0,0.493146,4.075265,1,1,0
1212647,0,192.168.100.147,21092,192.168.100.7,80,71058,0.354473,85,3.619914,4,3.90081,85,0,0.216347,4.497038,1,0,0
2293347,1,192.168.100.147,60659,192.168.100.3,80,117807,1.385424,100,0,3,1.958167,100,0,0.325902,2.994572,1,1,1
3622657,1,192.168.100.150,3745,192.168.100.3,1,3772,0,33,3.00E-06,1,3.00E-06,100,0,0,3.00E-06,1,2,2
253407,1,192.168.100.150,61944,192.168.100.3,80,251942,0,57,0.194127,1,0.194127,57,0,5.151267,0.194127,1,0,1
2443954,1,192.168.100.147,50632,192.168.100.3,80,6265,1.164935,43,0,1,0.823734,100,0,0.127118,2.471201,1,1,1
3040203,0,192.168.100.149,39200,192.168.100.3,80,149425,1.908109,100,0,4,2.698471,100,0,0.493495,4.051275,1,1,0
451708,1,192.168.100.147,39949,192.168.100.7,80,188079,0,59,0,3,0,59,0,0.157802,0,1,0,1
1050582,0,192.168.100.150,12053,192.168.100.3,80,171148,1.790158,100,0,4,3.580097,100,0,0.446603,4.490311,1,0,0
723141,0,192.168.100.150,25202,192.168.100.3,80,105864,1.867376,97,0,4,3.722397,97,0,0.392261,4.899448,1,0,0
2860388,0,192.168.100.150,53527,192.168.100.3,80,231771,0.336521,96,4.02835,4,4.364871,100,0,0.465148,4.701391,1,1,0
2821309,0,192.168.100.149,37415,192.168.100.3,80,192692,1.804092,32,0,4,2.534132,100,0,0.428204,4.05762,1,1,0
469868,1,192.168.100.149,52337,192.168.100.5,80,206239,2.134154,100,0,3,1.509075,100,0,0.127317,4.527225,1,0,1
2977427,0,192.168.100.149,30819,192.168.100.3,80,86649,1.913196,100,0,4,2.705662,100,0,0.493451,4.063283,1,1,0
2095773,1,192.168.100.147,58287,192.168.100.3,80,182379,0.241415,43,3.066676,1,3.40805,100,0,0.366096,3.583207,1,1,1
2859949,0,192.168.100.150,53280,192.168.100.3,80,231332,0.336044,100,4.035601,4,4.371645,100,0,0.464876,4.707689,1,1,0
947656,0,192.168.100.150,44609,192.168.100.3,80,68222,1.795049,65,0,4,3.590066,65,0,0.446659,4.494498,1,0,0
2629012,0,192.168.100.147,2335,192.168.100.3,80,395,1.73714,100,0,4,3.00879,100,0,0.837468,4.023084,1,1,0
1960758,1,192.168.100.150,25588,192.168.100.3,80,47363,2.224777,100,0,3,2.224777,100,0,0.135907,4.449555,1,1,1
450772,1,192.168.100.148,36649,192.168.100.6,80,187143,0.096905,31,0,1,0.072628,31,0.054306,0.128084,0.242362,1,0,1
404767,1,192.168.100.150,39757,192.168.100.3,80,141138,0.019068,62,0.122557,1,0.141625,62,0.034902,0.104706,0.160693,1,0,1
3504381,0,192.168.100.147,21469,192.168.100.3,80,89300,0.899216,100,3.05527,4,4.326661,100,0,0.933401,4.985934,1,1,0
2130704,1,192.168.100.150,61644,192.168.100.3,80,217311,2.003354,97,0,3,2.003354,100,0,0.139296,4.006708,1,1,1
2799510,0,192.168.100.150,30260,192.168.100.3,80,170893,1.909959,53,0,4,2.701079,100,0,0.411797,4.058301,1,1,0
732069,0,192.168.100.148,30577,192.168.100.6,80,114792,1.551263,100,0,4,2.686794,100,0,0.238111,3.599519,1,0,0
1100186,0,192.168.100.149,43837,192.168.100.5,80,220752,1.775801,100,0,4,3.075566,100,0,0.230881,4.126913,1,0,0
2857792,0,192.168.100.149,51922,192.168.100.3,80,229175,0.36298,92,4.043949,4,4.406929,100,0,0.461,4.76991,1,1,0
2126584,1,192.168.100.150,60503,192.168.100.3,80,213190,2.00541,22,0,3,2.00541,100,0,0.139494,4.010821,1,1,1
3233421,0,192.168.100.148,55183,192.168.100.3,80,80493,0.647298,31,2.774416,4,3.689428,100,0,0.724043,4.170516,1,1,0
840432,0,192.168.100.150,64860,192.168.100.3,80,223155,0.596844,80,3.224293,4,4.244561,80,0,0.422862,4.732208,1,0,0
1518476,0,192.168.100.150,50170,192.168.100.3,80,114733,0.026119,100,4.784886,4,4.812043,100,0,0.625602,4.853483,1,0,0
75513,1,192.168.100.148,24556,192.168.100.6,80,74036,0.009663,100,0,3,0.004832,100,0,0.128118,0.024158,1,0,1
3496537,0,192.168.100.150,4891,192.168.100.3,80,81456,0.913757,100,2.129094,4,3.42134,100,0,0.489066,4.069056,1,1,0
263799,1,192.168.100.148,42568,192.168.100.6,80,162,0.019986,100,0,1,0.01198,100,0.038285,0.133466,0.054304,1,0,1
1159113,0,192.168.100.148,22805,192.168.100.6,80,17524,2.053381,100,0,4,1.675216,100,0,0.19088,4.318917,1,0,0
545261,1,192.168.100.150,64272,192.168.100.3,80,19479,0.018387,64,0.118139,1,0.140411,64,0.040277,0.100692,0.163171,1,0,1
3044782,0,192.168.100.147,27993,192.168.100.3,80,154004,1.830969,86,0.984385,4,3.57376,100,0,0.951712,4.873336,1,1,0
3569859,0,192.168.100.147,47262,192.168.100.3,80,154778,1.880121,60,0.982174,4,3.64105,100,0,1.005927,4.978686,1,1,0
2930914,0,192.168.100.147,50879,192.168.100.3,80,40136,1.372665,39,1.962963,4,3.904161,100,0,1.024215,4.886009,1,1,0
2908883,0,192.168.100.149,11118,192.168.100.3,80,18105,0.950752,88,2.04159,4,3.386154,100,0,0.492922,4.060251,1,1,0
2927221,0,192.168.100.150,20457,192.168.100.3,80,36443,0.942736,33,2.040034,4,3.373264,100,0,0.494477,4.040095,1,1,0
176551,1,192.168.100.149,39678,192.168.100.5,80,175074,0.037554,100,0,1,0.021682,100,0,0.114288,0.086728,1,0,1
2389072,1,192.168.100.150,55872,192.168.100.3,80,213532,0.032218,100,3.641143,3,3.673361,100,0,0.266697,3.705578,1,1,1
2822457,0,192.168.100.149,37795,192.168.100.3,80,193840,1.798572,84,0,4,2.524132,100,0,0.429369,4.057968,1,1,0
938712,0,192.168.100.148,21425,192.168.100.6,80,59278,0.006325,100,3.569957,4,3.574966,100,0,0.27966,3.585679,1,0,0
761112,0,192.168.100.147,51811,192.168.100.7,80,143835,1.520578,97,0,4,2.525239,97,0,0.352306,4.796189,1,0,0
2484557,1,192.168.100.150,19860,192.168.100.3,80,46869,0.088586,100,0,3,0.039617,100,0,0.131345,0.237701,1,1,1
1936203,1,192.168.100.147,14514,192.168.100.3,80,22806,0.30147,20,3.0069,3,3.428727,100,0,0.2941,3.693229,1,1,1
2115190,1,192.168.100.149,10570,192.168.100.3,80,201796,0.025194,100,4.02792,1,4.053113,100,0,0.330816,4.078307,1,1,1
1002447,0,192.168.100.150,58447,192.168.100.3,80,123013,1.789924,58,0,4,3.579793,58,0,0.446603,4.487784,1,0,0
340773,1,192.168.100.147,5614,192.168.100.7,80,77143,0,100,0,3,0,100,0,0.111562,0,1,0,1
1629012,0,192.168.100.149,17609,192.168.100.5,80,225270,1.706776,100,0,4,2.809681,100,0,0.279038,4.612379,1,0,0
2734925,0,192.168.100.148,37216,192.168.100.3,80,106308,0.897166,75,2.757932,4,3.943903,100,0,0.617114,4.927354,1,1,0
851794,0,192.168.100.149,49998,192.168.100.5,80,234517,2.109936,62,0,4,2.10905,62,0,0.224952,4.304583,1,0,0
1462550,0,192.168.100.150,6094,192.168.100.3,80,58807,1.924675,75,0,4,3.847877,75,0,0.617856,4.911293,1,0,0
1928088,1,192.168.100.150,15969,192.168.100.3,80,14687,2.209029,20,0,3,2.209029,100,0,0.13633,4.418059,1,1,1
1072510,0,192.168.100.150,23997,192.168.100.3,80,193076,0.034971,22,4.420928,4,4.478942,22,0,0.446492,4.511831,1,0,0
1151282,0,192.168.100.148,20158,192.168.100.6,80,9693,2.052369,100,0,4,1.67459,100,0,0.190991,4.307307,1,0,0
1963868,1,192.168.100.150,26074,192.168.100.3,80,50474,2.206976,43,0,3,2.206976,100,0,0.136017,4.413952,1,1,1
2164600,1,192.168.100.150,4488,192.168.100.3,80,251207,1.861424,100,0,1,1.397403,100,0.097876,0.280796,4.02815,1,1,1
777980,0,192.168.100.147,55480,192.168.100.7,80,160703,0.891088,100,2.559172,4,3.066542,100,0,0.356019,4.845922,1,0,0
2576128,1,192.168.100.148,22257,192.168.100.3,80,138441,0.121298,100,0,1,0.09897,100,0.039246,0.13673,0.254573,1,1,1
3554238,0,192.168.100.147,42905,192.168.100.3,80,139157,1.88029,100,0.980473,4,3.639574,100,0,1.005718,4.980274,1,1,0
3056318,0,192.168.100.148,22945,192.168.100.3,80,165540,0.642753,99,2.726652,4,3.193031,100,0,0.656649,4.101916,1,1,0
2433127,1,192.168.100.150,6192,192.168.100.3,80,257587,0.071488,100,3.871921,3,3.943409,100,0,0.256436,4.014897,1,1,1
1749483,1,192.168.100.148,28876,192.168.100.3,80,98242,0,100,0,3,0,100,0,0.098563,0,1,1,1
592545,1,192.168.100.147,25956,192.168.100.7,80,66764,0,56,0,3,0,56,0,0.070643,0,1,0,1
2708055,0,192.168.100.149,5599,192.168.100.3,80,79438,2.161958,78,0,4,3.012499,100,0,0.381562,4.971227,1,1,0
2162121,1,192.168.100.150,2922,192.168.100.3,80,248728,2.005103,67,0,3,2.005103,100,0,0.140382,4.010206,1,1,1
700367,0,192.168.100.149,13713,192.168.100.5,80,83090,1.953524,90,0,4,2.762645,90,0,0.158792,4.159025,1,0,0
